gauge,year,realspace_a3_off_streamflow,realspace_a3_on_streamflow
613002,1974,404.8860264265792,404.8860264265792
613002,1975,262.62750348975493,262.62750348975493
613002,1976,159.97104896778686,159.97104896778686
613002,1977,119.61670780808386,119.61670780808385
613002,1978,181.42177975470796,181.42177975470796
613002,1979,117.35438651973327,117.35438651973324
613002,1980,231.03938348180034,231.03938348180037
613002,1981,274.681340169071,274.681340169071
613002,1982,218.7130622645013,218.71306226450127
613002,1983,327.11897226949606,327.118972269496
613002,1984,269.55630111627096,269.5563011162709
613002,1985,260.76219847405906,260.76219847405906
613002,1986,158.34784942032852,158.34784942032852
613002,1987,147.9514920527602,147.9514920527602
613002,1988,317.97648121556324,315.83097799363753
613002,1989,267.2067632644184,261.7275957096873
613002,1990,243.8459767821339,235.04553652803293
613002,1991,335.38022428454246,323.25495008769576
613002,1992,317.4242259361244,302.6745515064691
613002,1993,222.48793187269501,205.67290420911272
613002,1994,199.01039157925956,178.51548549784613
613002,1995,235.88822486384856,210.60475602559023
613002,1996,353.4901167478462,323.4666014155118
613002,1997,237.8075863564079,204.17803274542223
613002,1998,224.39481425321355,184.4719385531968
613002,1999,254.58787949961413,209.4538868096587
613002,2000,266.0339409307582,217.03995425865588
613002,2001,114.2265077152703,66.0999906984307
613002,2002,191.04885008813864,133.29697178351944
613002,2003,225.36028517400285,161.17777301755274
613002,2004,232.25166468268753,162.92845103601445
613002,2005,284.74863388078825,209.5587277918109
613002,2006,111.27603779701019,43.53450476273042
613002,2007,229.60614163250798,143.7944775326949
613002,2008,244.98016004220062,154.06986774354004
613002,2009,259.9276123472864,164.0696524829019
613002,2010,67.63629981735332,14.206327756498016
613002,2011,219.3619452626945,113.38200343115504
613002,2012,198.27055981044768,88.28234918345485
613002,2013,296.01523364458916,176.89251570554612
613002,2014,292.3263721456389,167.36954716078216
613002,2015,105.60998378238052,17.78108631844633
613002,2016,167.51368232956128,43.086927808515874
613002,2017,222.68591650573813,80.58594711125046
613002,2018,239.00380834253815,90.08159950969862
613002,2019,149.77108231406285,23.90072452829071
613002,2020,174.97152719779697,32.20022235547258
613002,2021,303.8156413267419,132.7289841632349
613146,1962,271.69137720454324,271.69137720454324
613146,1963,575.779471760311,575.779471760311
613146,1964,643.6104823606005,643.6104823606005
613146,1965,461.7336243236092,461.73362432360926
613146,1966,356.12347507886386,356.1234750788638
613146,1967,434.4452818758333,434.4452818758333
613146,1968,396.7237422677821,396.723742267782
613146,1969,191.96766955278284,191.96766955278284
613146,1970,329.06945710906825,329.06945710906825
613146,1971,297.52921645167265,297.52921645167265
613146,1972,190.47984702187745,190.47984702187745
613146,1973,450.9396358217719,450.93963582177184
613146,1974,460.76599245150305,460.7659924515031
613146,1975,264.3410506066721,264.3410506066721
613146,1976,179.90454726885292,179.9045472688529
613146,1977,134.3198887729821,134.31988877298207
613146,1978,221.84472914668407,221.84472914668405
613146,1979,154.0334921351762,154.03349213517615
613146,1980,311.7244694805951,311.7244694805951
613146,1981,342.1598890868466,342.1598890868466
613146,1982,301.01198218705844,301.0119821870584
613146,1983,406.8242169915547,406.82421699155464
613146,1984,317.0847391340302,317.08473913403014
613146,1985,317.937888969951,317.937888969951
613146,1986,180.82560088356834,180.8256008835683
613146,1987,170.44815100368535,170.44815100368533
613146,1988,378.8052647507905,373.03802603710335
613146,1989,341.7231131029872,330.5409993447667
613146,1990,283.723282899571,268.73721075970656
613146,1991,416.98127473063704,394.52247990093025
613146,1992,360.95927897288885,336.53303561754274
613146,1993,249.53631610427115,225.25139129850297
613146,1994,218.14699259609154,192.15573320859255
613146,1995,269.3320959023927,234.3775136137353
613146,1996,423.8076990613017,374.0213844461665
613146,1997,282.6255733726779,236.5847879690181
613146,1998,257.7349132800223,203.70735159799068
613146,1999,294.1166530290267,230.908200585698
613146,2000,319.8550231747767,250.2421022729087
613146,2001,124.32443622128427,70.74784093061228
613146,2002,216.3653292382195,144.69562744439804
613146,2003,246.26853953789114,163.38361160599683
613146,2004,268.863740866326,176.3478584238302
613146,2005,353.1842779157532,239.6531437897772
613146,2006,103.66369006076071,35.73209296564804
613146,2007,261.0387802008778,147.173183098721
613146,2008,301.06134148704933,176.22821728197994
613146,2009,293.93846976388687,167.1621944011859
613146,2010,48.840505073186456,11.241377538638352
613146,2011,274.37394620887613,128.90418180998034
613146,2012,232.3405933590881,85.7804740844744
613146,2013,366.3765764800536,190.22438565191084
613146,2014,346.3589006561072,174.34549286988212
613146,2015,96.11966866871911,14.863125368347337
613146,2016,208.1921920996117,47.03500667176856
613146,2017,271.8696865659034,76.75620978664985
613146,2018,284.2654619160899,82.78698985685624
613146,2019,156.82661465914651,19.995453842258986
613146,2020,196.85058259823006,25.88473925644364
613146,2021,371.424615806637,108.43830538077336
614044,1959,41.838901373284415,41.838901373284415
614044,1960,51.392659002607324,51.39265900260733
614044,1962,51.697254289023654,51.697254289023654
614044,1963,91.80954197280973,91.80954197280973
614044,1966,48.635581413889774,48.635581413889774
614044,1967,72.51060905035114,72.03735887463148
614044,1968,72.97465646164656,71.99310051269947
614044,1969,13.365423985656735,11.466657606650404
614044,1970,59.99817671838381,57.48001825956523
614044,1972,25.796204957272373,22.238064578594074
614044,1973,73.60944356010653,68.75424706346057
614044,1974,81.67069632153333,76.51752747506438
614044,1975,31.728869562551164,26.0264967774516
614044,1978,43.369566634773385,35.16656314893981
614044,1979,25.56332080973093,16.524827334339577
614044,1981,56.882643556407984,45.92777778103259
614044,1982,49.77276919004468,38.02331048180799
614044,1983,68.40072065987286,55.675548570843254
614044,1984,52.447409736387435,38.71731129109205
614044,1985,39.68066671377664,25.08586419508097
614044,1986,37.57959562419524,22.24862613021314
614044,1987,35.77983033963843,19.455619756618606
614044,1988,74.12874908899751,56.41400078920645
614044,1989,50.35705683078768,31.76007667171849
614044,1990,49.12057932678164,29.793274780899193
614044,1991,70.86622450830363,50.80859557559064
614044,1992,62.96842823404192,42.420021313385185
614044,1993,42.748489061732805,21.808628280378983
614044,1994,29.999235590847828,8.038854899919754
614044,1995,55.035997547770215,31.899321000221143
614044,1996,71.70338231726012,47.53256643797097
614044,1997,32.58962019546561,7.755231006541989
614044,1998,51.188742970387416,24.622463103220888
614044,1999,58.905674846287155,31.346153812150717
614044,2000,50.42913441622638,22.186029763657007
614044,2001,13.833650908024017,0.00133121646094181
614044,2002,48.882712885082675,18.45447786276173
614044,2003,56.75459706620202,24.848185282438635
614044,2004,45.26285312446903,12.351558542318676
614044,2005,61.48252338235883,27.239073560123387
614044,2006,14.72976964711556,1.240705730456415e-4
614044,2007,58.00447987357152,21.400621648272175
614044,2008,48.7776949869257,11.116456107184645
614044,2009,48.508039153319714,9.789576127490108
614044,2010,0.3185491594027123,6.849903289993613e-9
614044,2011,63.593101031055625,22.41449083772213
614044,2012,44.28544625758352,2.1779248823723023
614044,2013,53.98572932305209,9.950450052476649
614044,2014,42.616128139010165,0.3563944435436359
614044,2015,9.133877921811736,8.198650920522202e-8
614044,2016,44.706388409520216,0.2125288615117368
614044,2017,61.361926063354694,11.472100982044482
614044,2018,53.72668535360889,2.8798446273801956
614044,2019,23.47843372737123,2.925182004311385e-6
614044,2020,41.33597564645108,0.00389844199160976
614044,2021,77.8109298079777,22.282906063150257
614196,1971,50.30484434069387,50.30484434069387
614196,1972,29.553073261406237,29.553073261406237
614196,1973,74.1265299692608,74.1265299692608
614196,1975,46.72549392518432,46.72549392518432
614196,1976,32.02513199319444,32.02513199319445
614196,1977,20.052347583875083,20.052347583875083
614196,1978,45.019696456227884,45.01969645622789
614196,1979,8.185354859315586,8.185354859315586
614196,1980,38.29832655011955,38.29832655011955
614196,1982,23.261593702834848,23.261593702834848
614196,1983,78.25355105126661,78.25355105126661
614196,1984,39.22627776027014,39.22627776027014
614196,1985,41.09293233528101,41.09293233528101
614196,1986,19.879114402389497,19.879114402389497
614196,1987,29.047503889675696,29.047503889675696
614196,1988,74.08376935146518,74.08376935146518
614196,1989,40.14130842234318,40.14130842234318
614196,1991,59.89579340779939,59.89579340779938
614196,1992,63.66253024591154,63.66253024591154
614196,1993,36.80548740128629,36.80548740128629
614196,1994,34.723680763217565,34.723680763217565
614196,1995,51.0940466290499,51.0940466290499
614196,1996,76.06393399973632,76.06393399973632
614196,1997,21.448201060866555,21.448201060866555
614196,1998,58.65862886110218,58.65862886110218
614196,1999,52.59629431747678,52.59629431747678
614196,2000,38.96737464957153,38.96737464957153
614196,2001,16.029208365329318,16.029208365329318
614196,2002,40.395641567824136,40.395641567824136
614196,2003,58.68346723683258,58.68346723683258
614196,2004,40.180295729222735,40.180295729222735
614196,2005,59.49778103279651,59.49778103279651
614196,2006,6.908459374456018,6.908459374456018
614196,2007,48.3926071941766,48.3926071941766
614196,2008,49.67037695971605,49.67037695971605
614196,2009,49.87933317178808,49.87933317178808
614196,2010,1.5295697868975278,1.5295697868975278
614196,2011,55.2934104441442,55.2934104441442
614196,2012,23.783579750611317,23.783579750611317
614196,2013,47.62999362083575,47.62999362083575
614196,2014,40.81949060155689,40.81949060155689
614196,2015,5.778714832984157,5.778714832984157
614196,2016,29.9056775164677,29.9056775164677
614196,2017,50.96664259584959,50.96664259584959
614196,2018,34.036141536507046,34.036141536507046
614196,2019,15.453940921047659,15.45394092104766
614196,2020,19.49313183722203,19.49313183722203
614196,2021,72.2174802368308,101.83758406249584
616041,1982,103.29005364225674,103.29005364225672
616041,1983,179.55934518878277,179.55934518878277
616041,1984,183.18215165313256,183.18215165313256
616041,1985,120.38199831239282,120.38199831239282
616041,1986,135.95581983677636,135.95581983677636
616041,1987,144.5650677932197,144.56506779321967
616041,1988,229.42646941457807,229.4264694145781
616041,1989,113.15696442156816,113.15696442156816
616041,1990,140.28670725290846,140.28670725290846
616041,1991,227.31221834612128,227.3122183461213
616041,1992,192.8289102459369,192.82890966622017
616041,1993,120.62384321193456,119.0273840658733
616041,1994,109.47835581989305,104.2725753333984
616041,1995,151.3437352048584,139.49704745102872
616041,1996,204.3378396870843,185.45019133955637
616041,1997,118.48562907743568,101.1517525957701
616041,1998,139.35882162265366,112.20162928091038
616041,1999,161.44778845135497,128.37477486528712
616041,2000,191.24165909629733,152.38540132342035
616041,2001,76.72726944769113,47.699849033541426
616041,2002,137.41976417903095,95.55647624767262
616041,2003,188.1235205063595,131.51479657432432
616041,2004,115.35229040482727,65.86515319611648
616041,2005,177.0091290706658,110.48727258971408
616041,2006,39.29986407634398,5.474640653429317
616041,2007,175.34067735142088,98.37462391696415
616041,2008,156.25914948185874,77.10466442540385
616041,2009,152.50001761784864,72.24538717011322
616041,2010,13.0196776121237,0.7808219983027732
616041,2011,178.60679525872845,75.65454705564464
616041,2012,121.46864883481128,27.809897067326677
616041,2013,171.17046635464467,59.90004597519028
616041,2014,147.38683532078107,39.93547270228364
616041,2015,66.98808021782125,2.103302914814364
616041,2016,148.66956217599108,23.357422689084085
616041,2017,152.41163449208443,14.808980718810837
616041,2018,173.75742196397823,22.58380047887793
616041,2019,91.88401528075966,1.9248559311230495
616041,2020,126.71787640802361,2.796146257216881
616041,2021,207.1542512316534,19.271747118053636
616065,1971,21.228923176896085,21.228923176896085
616065,1972,11.977561192840296,11.977561192840298
616065,1973,64.68287267335126,64.68287267335126
616065,1975,20.63967220585137,20.639672205851372
616065,1976,6.77248661642731,6.772486616427309
616065,1977,3.0923371481152513,3.0923371481152513
616065,1978,27.47950761352805,27.47950761352805
616065,1979,3.7009215536311695,3.700921553631169
616065,1980,26.969114753594223,26.969114753594223
616065,1982,6.0536898492251145,6.053689849225114
616065,1983,44.0291007703535,44.0291007703535
616065,1985,16.265837089168866,16.26583708916887
616065,1986,15.482414863067303,15.4824148630673
616065,1987,19.684238918098615,19.684238918098615
616065,1988,49.95504354532091,49.95504354532092
616065,1989,8.545428151387197,8.545428151387195
616065,1990,17.337830680551434,17.33783068055143
616065,1991,48.58629019317554,48.58629019317554
616065,1992,38.51204505226507,38.51204505226507
616065,1993,15.542344176968239,15.542344176968241
616065,1994,14.79511254958961,14.795112549589613
616065,1995,29.71910904311983,29.719109043119833
616065,1996,48.066568460382115,48.066568460382115
616065,1997,12.301343897993299,12.3013438979933
616065,1998,20.985332436340475,20.985332436340475
616065,2009,28.382680834168013,22.0506715184344
616065,2010,0.10762661549380383,0.02602393662137784
616065,2011,30.194268407665383,16.53357289352513
616065,2012,7.742622568857497,0.8778151456042027
616065,2013,29.863739631639827,8.370717035916986
616178,1968,236.13678317667703,236.13678317667703
616178,1969,82.281283296236,82.281283296236
616178,1972,109.78882365420392,107.20249969755886
616178,1973,262.624685387763,257.20880924485505
616178,1974,287.679898449352,281.11345185595815
616178,1975,194.12216896364865,186.4012080819612
616178,1976,112.06498962145369,103.4981747305585
616178,1977,78.24526331226048,68.67857618391888
616178,1980,186.29866885670702,173.01805407966313
616178,1981,253.1929768828033,235.3533410292825
616178,1982,137.10750505057678,117.212809870862
616178,1983,194.54245607191248,172.2012743333975
616178,1984,171.74470324895384,147.33471539545178
